Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,12/22/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Armenia,ARM,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.86880016,14.46957016,,11.38667011,7.782350063,2.920429945,,,,4.846139908,3.588239908,3.411900043,5.873119831,5.112679958,6.021910191,6.160140038,6.905220032,8.87942028,10.47731018,10.66182041
American Samoa,ASM,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.904429972,0.650749981,1.938009977,3.671900034,1.726869941,4.454319954,9.085229874,5.567140102,1.218999982,1.366580009,2.449450016,0.689899981,1.727149963,,
Australia,AUS,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,3.458950043,,4.84596014,5.476990223,2.720779896,1.696210027,0.02304,0.015930001,0.023150001,0.04586,0.093879998,0.907000005,1.885810018,3.696690083,3.653029919,2.978499889,2.426939964,1.751060009,1.634879947,2.0255301,2.611259937,2.843909979,3.261019945,3.565639973,5.003910065,4.599440098,5.016320229,5.084990025,5.450880051,5.514689922,1.696609974,1.64873004,2.51609993,2.113049984,1.351449966,1.151759982,0.99022001,0.900039971,0.687759995,0.506649971,2.322340012,2.013489962,0.060380001,0.084729999,0.088320002,0.044130001,0.31825,0.428380013,0.684650004,1.456110001,
Austria,AUT,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,9.044159889,9.834690094,11.18918991,12.08257961,12.37456989,12.95526028,,,,,,,,,,,,,5.712500095,,,,,,,,,,0.114500001,0.270539999,1.270779967,3.399729967,3.840640068,3.451060057,2.807749987,2.678380013,2.597640038,2.886729956,2.544919968,2.324569941,2.857530117,1.668570042,1.026219964,0.65279001,0.470450014,0.206060007,0.04572,0.043699998,0.056230001,0.262219995,
Azerbaijan,AZE,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.828579903,3.850620031,8.67994976,16.7350502,15.33697987,6.491640091,9.873060226,11.27398968,4.811860085,8.493309975,11.27719021,11.74763966,13.43152046,12.51805019,13.01972008,12.84241009,13.1863203,13.32610035,11.97428036,12.47441959,9.898200035,7.675519943,1.723430037,0.74526,1.156669974,0.794629991,2.068969965,3.894190073,8.450249672,10.46286011,11.2287302
Burundi,BDI,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,81.40917969,,,,,82.85446167,,81.29947662,79.42954254,76.14349365,70.01071167,65.29116058,61.03054047,58.53086853,53.43669891,50.83683014,,,,,50.93877029,,,,,,,58.55841827,49.7239418,50.46273041,47.01916122,45.37348175,42.14048004,25.4846096,18.16028976,7.551370144,9.240429878,4.435599804,,,,,1.748360038,,4.32750988,6.390890121,7.579629898,10.11093998,10.11093998
Belgium,BEL,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,3.702209949,,2.379570007,1.845020056,2.959759951,2.877330065,6.018420219,6.70705986,7.127429962,5.695849895,4.314869881,3.109719992,,,3.465950012,4.906020164,2.333630085,2.958329916,2.921720028,2.460299969,,,0.058049999,0,0.022500001,0.261350006,1.193689942,2.750479937,3.105770111,2.75229001,1.813420057,1.198909998,1.356299996,1.597200036,1.446660042,1.166489959,1.207460046,1.313879967,0.975790024,0.706290007,0.275900006,0.519879997,0.892660022,1.142910004,
Benin,BEN,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,49.89529037,49.16003036,51.09972,,51.55624008,51.07284164,60.49393082,,50.78702164,46.78644943,45.51958847,43.10810089,40.88154984,37.52114105,,,,,,15.39521027,12.26850986,16.24395943,13.18550968,,9.864299774,5.76789999,5.077219963,5.05904007,4.341149807,,3.639420033,,,2.966480017,2.788969994,6.473599911,6.724569798,3.081069946
Burkina Faso,BFA,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,89.94539642,89.51220703,,,,,87.44204712,86.97318268,86.48110199,85.69155121,84.67562103,83.18589783,81.91998291,80.57095337,78.51538086,76.51454163,74.86180878,74.37802887,74.08528137,,72.81773376,72.29647827,71.3129425,70.08696747,68.46485138,,,65.01966095,64.48542786,63.25370026,62.22814178,63.27857971,60.95145035,58.85108185,54.02714157,50.37657166,45.04639053,38.99695969,36.10548019,39.72640991,34.99713135,33.92586136,32.83834076,31.57842064,29.94701004,24.14706993,22.99493027,20.65831947,21.87490082,24.50433922,24.86398888
Bangladesh,BGD,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,48.37414932,,,27.96690941,,,23.21769905,26.81686974,27.85217094,,,31.44042969,,34.41696167,35.53480911,37.1004715,37.91188049,38.79106903,28.06830978,28.09655952,25.07711983,,,,,,,,,,,,,,,2.755769968,3.259340048,,4.275889874,4.113220215,2.396100521,0.831131458,,,,,,3.144296646,1.035058022,,,
Bulgaria,BGR,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.06483984,4.996099949,2.539589882,1.924929976,2.368340015,2.366499901,3.467350006,3.319839954,2.739069939,3.977999926,2.988399982,0.234980002,0.062859997,0.372370005,0.187460005,0.208790004,2.539910078,4.417349815,5.776050091,7.812039852,10.25259018,11.69972038,13.30496025,14.6092701,15.44476986,
Bahrain,BHR,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,23.66032028,20.79520988,19.73092079,18.13788986,14.71399021,17.8751297,17.88611984,19.94429016,19.3085804,17.60169983,18.00396919,19.39119911,16.74144936,13.38939953,8.948769569,3.856270075,4.484149933,1.726340055,0.938600004,,0.58890003,2.989949942,1.977180004,2.066230059,0.885999978,0.142000005,0.399470001,0.057750002,0.260320008,1.878970027,4.97382021,5.241109848,6.613609791,7.120429993,9.396550179,7.698209763,,,,,7.624149799,6.835010052,5.586030006,3.628659964,1.317479968,1.216590047,0.521369994,1.036579967,2.344500065,,
"Bahamas, The",BHS,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,0,0.090049997,3.649139881,0.650929987,0,1.146890044,,,,2.778749943,0,,,4.061009884,,,,,,,,11.47150993,11.13329983,7.394380093,,,,,8.930159569,,,,,10.59383965,9.335280418,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.062809944,8.242329597,12.59033012,11.80515003,13.28474045,,,
Belarus,BLR,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.83590984,,,,,,0,0.66553998,0.53174001,1.845420003,1.854640007,1.350190043,1.081369996,,,0.670189977,0.710959971,0.573790014,1.726469994,2.056799889,1.507539988,0.518819988,0.857159972,1.302559972,3.186589956,5.244259834,6.394770145
Belize,BLZ,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.611779988,3.403209925,6.315060139,,5.987800121,4.219639778,4.857979774,4.10172987,4.618569851,3.549669981,2.76406002,1.742529988,2.229690075,0.244409993,0.928489983,0.628409982,0.412690014,0.525709987,0.324750006,0.664810002,0.484950006,0.151250005,8.357649803
Bermuda,BMU,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,20.58462906,22.61831093,,,,,13.30268002,11.27476025,,,,,,,,,,,,,,,,,,,,2.537410021,,,,,,3.711250067,7.263090134,,,,,,,,,
Bolivia,BOL,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.247270003,0.026489999,0.13594,0.325890005,0.33721,0.508650005,0.740159988,0.59683001,0.548889995,0.485029995,0.252959996,2.224630117,5.140379906,7.714139938,10.65108013,11.25537014,11.43546963,11.03695965,10.01541996,8.434249878,6.787089825,5.708310127,4.900499821,
Brazil,BRA,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.355780005,2.023119926,0.539590001,,0.753799975,,2.364860058,,4.99311018,2.191809893,0.459039986,0.136079997,0.718810022,0.83841002,0.390789986,0.519060016,0.573059976,4.520720005,
Barbados,BRB,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,13.55523014,11.93610954,11.26632023,,,1.170850039,1.673830032,1.772650003,1.123860002,,5.394330025,5.502799988,3.683969975,,,,,,0.306870013,2.412489891,,10.27705956,,,,,,,0.535160005,2.290669918,2.733380079,6.047319889,6.232719898,7.127970219,7.880750179,4.815849781,2.537060022,1.248620033,2.762680054,2.197710037,4.283470154,,,6.515289783,4.151569843,1.961519957,3.448610067,1.611789942,1.068179965,2.651609898,4.285029888
Brunei Darussalam,BRN,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,10.36635017,10.24083042,19.95466042,20.10511017,23.90921021,25.45717049,24.14084053,23.15995026,,19.91040993,,,,,10.14124966,8.330530167,5.693789959,5.575930119,2.017339945,,,,,,,,,,,,,,0.375479996,0.466674954,1.245468616,0.309396714,0.427221328,0.134699672,0.66286099,0.164679512,0.383002996,0.776081026,1.729724169,1.681172371,
Bhutan,BTN,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,77.96711731,75.16468048,,,,,,,,,,,,,,,,,,,46.05445099,45.14157867,42.35874939,39.68941879,,,,29.77029037,25.69119072,,19.62266922,14.8328104,12.46973038,11.04751015,8.525019646,9.05177021,,9.865839958,10.28901005,10.30082989,8.136190414,,3.654220104,2.521041632
Botswana,BWA,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,51.02344894,54.52616882,53.16743088,50.07994843,45.72034836,38.9724617,34.40428925,30.20762062,29.52220917,28.06691933,23.89492035,19.32110023,,14.37983036,13.62384987,11.32970047,10.14443016,9.231430054,8.753939629,8.106909752,8.436169624,6.261179924,6.905660152,7.308650017,7.330070019,16.87359047,16.38179016,,13.81947994,14.7898798,13.91238976,12.55195045,12.42895985,12.33965969,11.39595032,10.82952023,9.965450287,11.54981041,12.91257954,13.47471046,,,11.05095959,11.00605965,11.04576015,11.51350021,,8.943079948,,,,
Central African Republic,CAF,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,49.78302002,47.21062088,44.91873932,,,,48.52077103,48.58010864,,,43.38648987,41.57838058,39.70383835,,,36.45217896,47.16614151,49.51984024,49.50978851,40.4348793,45.20267868,,,,,,,,,,,,,,52.37823868,52.15562057,44.42169189,35.72272873,35.72935104,33.4635582,35.82936859,33.43935013,,,,,10.52330399,,,,
Canada,CAN,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,,,,,3.907840014,4.172870159,4.741270065,4.895569801,4.582250118,4.515739918,4.517280102,4.276060104,4.267549992,1.690969944,1.934980035,3.560159922,4.111030102,5.240560055,4.307020187,,0.847090006,0.07192,0.079489999,,,,,,,,,,,,0.548330009,0.567690015,0.608870029,0.410930008,0.044130001,0.1175,0.211909994,0.279029995,0.320470005,
Central Europe and the Baltics,CEB,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,24.04585075,23.54914093,,,22.66448021,22.71406937,23.09519005,23.62605095,23.68659019,23.27051926,22.0736599,20.27219963,18.19724083,16.4623394,15.64171028,15.58882999,16.37711906,17.25260925,10.79074955,8.848649979,,,0.131689996,0.336870015,0.472039998,0.492529988,0.527459979,0.598950028,,,,,0.528339982,0.475499988,0.351590008,0.388319999,0.212380007,0.192980006,0.168620005,0.01341,0.146380007,0.082479998,0.084849998,0.111409999,
Channel Islands,CHI,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.112090111,2.629590034,4.147109985,2.830600023,3.363310099,3.507999897,3.946929932,3.89989996,3.706059933,3.063149929,2.269920111,1.283869982,0.462040007,0.611249983,
China,CHN,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.154799938,5.419799805,3.864530087,3.124469995,3.175669909,4.130599976,5.266719818,6.893249989,8.698969841,9.956009865,10.6511097,,,,,,,,,,,,,,,,,,,,,,,,
Cote d'Ivoire,CIV,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,49.14070892,,,,,,,,,,,,,,50.8965416,50.61169815,,,,45.31563187,44.30041885,,42.48049927,43.49161148,39.39151001,39.33713913,43.917099,,,,,,44.11223984,,,,31.60689926,26.99378014,23.26404953,12.98357964,11.22821045,6.181469917,4.994820118,3.633369923,3.336090088
Cameroon,CMR,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,35.74119949,36.78755951,38.51921844,40.61808014,34.02814102,32.55854034,33.83974075,32.48252869,31.53848076,31.32346916,,,,,,,,25.89845085,,26.82098961,28.75720024,,,,,,,,,,,,,,,,,15.29281044,12.58965969,,10.86392021,5.435709953,,4.771080017,4.365699768,4.978449821,6.531919956,16.89824677,8.328149796,,
"Congo, Dem. Rep.",COD,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,30.68556023,32.4393692,,,29.77952957,,,,26.8050499,,,,24.31784058,23.70051003,,,,35.44841003,,,38.56668091,40.25716019,41.30046082,40.11230087,32.13056183,,,,63.19588852,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",COG,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,17.24127007,,10.97735977,,8.286359787,,4.832950115,4.573070049,12.69106007,13.7037096,13.08084965,12.58885002,11.32075977,,,,,,,,,,,,,,,,,,,,,48.17525101,44.723629,,,,13.75500011,,10.70578003,,,3.782873392,,,15.6294899,,,
Colombia,COL,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,,,,,27.13100052,,28.83148956,29.95927048,31.94280052,31.15681076,31.25251961,31.13018036,,28.06151009,20.0373497,19.36931992,18.63731956,15.53328037,10.72331047,,2.340049982,1.264099956,0.791119993,2.805870056,1.707739949,,3.057149887,0.134289995,0.143030003,0.280750006,0.106299996,0.677869976,2.186160088,2.683890104,4.756149769,,,3.618760109,4.57531023,2.654040098,2.282979965,0.937889993,1.20878005,
Comoros,COM,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,,,,,,12.66950989,,,16.51771927,24.37148094,,,,,,,30.77780914,,,,,38.95681,32.5052681,,,,,,,20.82587051,,,,,,12.07855034,13.38117981,,21.76610184,14.67772007,18.1545105,,,
Cabo Verde,CPV,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,,,,10.40058041,11.84566021,14.88646984,8.31523037,5.434740067,4.125179768,2.915829897,0.446319997,,0.797219992,,,,0.852180004,,,,0.171010002,,0.437709987,2.462199926,3.021270037,3.305259943,4.615260124,3.432940006,2.179389954,2.609070063,3.251070023,4.245870113,5.240550041,6.530169964,6.191299915,6.78591013,6.725649834,6.61164999,7.13973999,6.994689941,6.44506979,7.723430157,,
Costa Rica,CRI,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,14.52857018,,12.00323009,10.61931992,,9.545539856,7.365409851,,8.414819717,9.885270119,9.993300438,9.611729622,11.49473953,,,14.37226009,13.53689003,13.43150043,,13.15258026,13.20077991,12.7344799,10.96737957,10.61762047,11.55862045,10.45812988,8.529560089,,,,,,,,,,,,,,,0.038029999,0.057080001,0.48616001,2.343389988,1.881819963,1.453870058,3.248369932,0.119230002,0.129789993,0.073770002,
Caribbean small states,CSS,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,6.137489796,4.858019829,4.022270203,,,,,1.339619994,2.228379965,4.925630093,6.432250023,6.623360157,8.237279892,9.950059891,9.539730072,7.902450085,7.986169815,7.766590118,8.070599556,8.372229576,6.071990013,5.203849792,2.934710026,3.105819941,1.195219994,1.406530023,1.359210014,0.61996001,0.437130004,0.427410007,0.174150005,1.46705997,1.851789951,2.817889929,3.766609907,2.904289961,2.990289927,1.459509969,0.833700001,1.256850004,2.003750086,2.015840054,4.929890156,5.915890217,5.466259956,4.31471014,2.155580044,0.781610012,0.197510004,1.187909961
Curacao,CUW,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.269659996,
Cayman Islands,CYM,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.05050993,3.952100039,4.727270126,12.04691029,,15.39463043,19.73719025,13.23491001,7.278890133,10.62627983,,,11.32785034,11.36415005,13.25061035,9.848480225,6.91410017,11.07872009,11.16355038,10.41582012,12.19661045,,
Cyprus,CYP,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,20.26623917,21.62002945,21.72352028,22.35360909,28.78115082,31.00208092,31.92152977,31.14753914,30.42778969,31.26758003,28.78755951,32.06378937,31.90210915,31.62618065,30.83481026,26.19680977,22.14406013,20.66514015,20.54033089,21.17897034,20.84754944,22.6387291,2.370549917,3.08336997,3.786999941,3.882719994,3.715229988,,0.095310003,1.930029988,2.045779943,1.11097002,0.802709997,0.763199985,0.025140001,0.063089997,0.202099994,0.414790004,0.372790009,0.03455,0.153239995,1.310520053,1.795269966,2.271239996,1.399760008,1.73635006,1.340399981,0.575219989,0.507369995,0.410600007,
Czechia,CZE,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.722880006,,,,,,,,0.04501,0.652750015,0.057489999,0.00364,0.69265002,0.432090014,1.01346004,0.678449988,0.190850005,0.330790013,0.322809994,0.410930008,0.861919999,1.322759986,
Germany,DEU,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084590003,0.08326,0.638639987,4.486929893,3.61074996,2.701479912,2.041340113,1.969390035,1.624439955,2.530139923,2.931070089,2.353019953,2.451410055,3.295180082,3.58946991,3.236010075,1.856850028,0.514289975,0.529299974,0.688939989,0.986689985,2.056139946,
Djibouti,DJI,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,74.86109161,73.28964233,73.1062088,73.22953796,73.2661438,72.80281067,72.73809814,71.53885651,73.78929138,72.91416931,71.85733795,71.88729095,72.96166992,,73.13741302,72.96437073,70.28645325,68.65785217,,64.69320679,63.13491821,60.11035156,56.05849838,51.98138046,52.01047897,,41.28783035,,41.12311172,32.47100067,39.28129959,42.61848068,40.03421021,37.8930397,32.9749794,33.0039711,33.48466873
Dominica,DMA,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,1.479879975,7.120820045,7.482689857,,13.18257999,14.04811001,15.65194035,12.2716198,,,,,,,,,,,,,,,,,,1.654899955,7.192379951,5.557069778,7.88560009,9.637089729,12.08216,13.17236996,16.91003036,16.06616974,8.637399673,,1.17335999,,,,,0.956250012,,,3.72487998,0.893149972,2.71984005
Denmark,DNK,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,,,,4.525969982,3.703649998,1.999060035,1.034719944,1.222740054,1.317379951,1.139969945,1.02452004,2.201230049,2.314919949,1.745820045,2.568490028,3.039969921,1.311579943,1.721850038,1.851240039,,0.55716002,0.212459996,0.070479997,0.153070003,0.139349997,,1.741549969,1.433400035,1.103129983,0.492630005,0.649049997,0.926299989,1.203590035,0.895200014,0.566089988,0.253450006,0.501609981,0.059549998,0.01017,0.202209994,0.60374999,0.684260011,0.688080013,
Dominican Republic,DOM,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,23.97719002,,,,,,,,,,,,,,,,,,,,,,,,,,,13.59943962,12.23974991,,5.715690136,9.122240067,14.37802029,13.16921997,14.32787037,8.214159966,11.86835957,4.093229771,4.553659916,4.700560093,5.929329872,6.17264986,7.955420017,4.465069771,4.579329967,5.313169956,5.673140049,3.953589916,4.109879971,10.52684975
Algeria,DZA,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,32.12939072,28.21948051,25.81022072,23.84009933,22.27392006,21.22141075,21.12965012,20.01279068,19.7460804,20.07232094,20.73698997,19.70565987,19.34930992,18.18176079,16.85893059,15.74308968,14.6647501,14.12992954,12.39204979,11.29261017,11.77702045,11.83123016,11.60768032,12.08110046,12.63609028,,9.946949959,9.252260208,7.251029968,6.097869873,5.6417799,4.915689945,4.601830006,4.356029987,4.109270096,2.731050014,1.002850056,1.079319954,0.91279,0.850049973,,,0.684119999,0.724810004,0.51463002,0.352499992,0.297300011,0.177000001,
East Asia & Pacific (excluding high income),EAP,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Early-demographic dividend,EAR,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
